id,name,rating,reviews,address,location_query,weighted_rating
d62dyRpmyLzWldsfOZ5yeA,7-Eleven,3.8,9,"2401 Appian Way Pinole, CA 94564","Hercules, CA",3.878132716049382
ha6EoMJnbaq9CUHH7Srwdw,Starbucks,3.5,2,"1280 Dana Dr Redding, CA 96003","Helena, CA",3.8699679487179486
Fv2xazErHZpFqq-JqWfRXQ,Sweet Heaven,3.5,2,"51 Jefferson St San Francisco, CA 94133","Tiburon, CA",3.8699679487179486
b3Goun0W7me8SyaXWthLcg,Nordstrom Ebar Artisan Coffee,3.8,17,"1870 Redwood Hwy Corte Madera, CA 94925","Corte Madera, CA",3.8490600775193795
pzYNcufhrWzwcU_LwuJBRQ,Starbucks,3.7,6,"700 Gravenstein Hwy N Sebastopol, CA 95472","Sebastopol, CA",3.8433134920634924
-TKjC92NPsIGpp99om8Jfg,7-Eleven,3.7,7,"18000 Railroad Ave Sonoma, CA 95476","Sonoma, CA",3.8308514492753623
lDDJtLXc0rBYZ2-0sWqc7w,Taqueria La Cocina,3.8,36,"3080 El Cerrito Plz El Cerrito, CA 94530","El Cerrito, CA",3.826044238683127
Qh6ZS6Zjj0S0ZE3Qf_wcPg,San Froyo,3.8,38,"37 Serramonte Ctr Daly City, CA 94015","Colma, CA",3.82481862745098
UtCwf9qNnK-thftxalDfBA,Bubbles Tea & Dessert,3.8,42,"4532 Main St Oakley, CA 94561","Oakley, CA",3.822683691756272
iQFeBk4ase97ahPY4wQF7g,Rabbit Rabbit Cream,3.8,48,"2855 Stevens Creek Blvd Ste B9243 Santa Clara, CA 95050","Santa Clara, CA",3.820091269841269
Cm9Je4MW081AgQt6J75-Qw,Tea Juice,3.8,52,"1156 Laurel St San Carlos, CA 94070","Belmont, CA",3.818668879056047
Wzlv6-hiRrJI8MduaO9zFg,Minamoto Kitchoan,3.8,53,"180 El Camino Real Ste 1160 Palo Alto, CA 94304","Atherton, CA",3.81834420289855
lzzvQzHZ-TIBJS_j-DQRvQ,Humphry Slocombe Ice Cream,3.8,55,"2045 Diamond Blvd Ste 34 Concord, CA 94520","Concord, CA",3.8177275910364146
I97TZBWw3Lb9J2LCGIbR-w,Ume Tea,3.8,56,"283 Lorton Ave Burlingame, CA 94010","Burlingame, CA",3.817434573002754
W6wIxMD9qzrjbrgjSBGB2g,Royal Jelly Donuts,3.8,57,"732 Tuolumne St Vallejo, CA 94589","Benicia, CA",3.81715108401084
bboi_WeF3ouXhXYhfmVZwA,Con Azucar Café,3.8,58,"871 Middlefield Rd Redwood City, CA 94063","Redwood City, CA",3.816876666666666
RIeCqGwe6NIc0kLT3hEcaw,Blend,3.8,60,"875 Bordeaux Way Napa, CA 94558","American Canyon, CA",3.8163533591731262
Dz0TLLU5vxW2lT-F_k0F5A,Peet's Coffee,3.8,61,"896 Sir Francis Drake Blvd San Anselmo, CA 94960","Ross, CA",3.8161036895674294
9nhkQxX_SbBbGSCpzi0r0w,Alhambra Donut & Deli,3.8,74,"4025 Alhambra Ave Martinez, CA 94553","Martinez, CA",3.813436836518046
Yi4Xno0pXsHAVVzyPX9d8w,New Horizons Bakery,3.8,82,"950 King Plaza Ste 110 Daly City, CA 94015","San Bruno, CA",3.812194123314065
qT-_1jAtqkSiWkCi-tlBAg,Quickly Benicia,3.8,83,"822 Southampton Rd Benicia, CA 94510","Benicia, CA",3.8120547619047613
OvjSNGO8cQy-Jjsxq-n3kg,Croissante,3.8,90,"276 N Santa Cruz Ave Los Gatos, CA 95030","Los Gatos, CA",3.8111618165784833
YnyOJy9h3WLzLka56NGUrQ,Fruity Moto,3.8,94,"9054 Windsor Rd Windsor, CA 95492","Healdsburg, CA",3.8107085448392555
r0E9lY-r1n_EiNt_11e8kA,Lilikoi Boba,3.8,97,"3488 Mt Diablo Blvd Lafayette, CA 94549","Lafayette, CA",3.8103920361247945
VJLlecP8MV5WteThZwWCSg,Trailhead,3.8,104,"127 San Marin Dr Novato, CA 94945","Novato, CA",3.8097215821812593
R8sxi5zmqGCMSXw8ZTaGSA,Osaka Marketplace,3.8,104,"919 Edgewater Blvd Foster City, CA 94404","Belmont, CA",3.8097215821812593
curtgIVp8umXYGmwK647lw,Kuma Cafe,3.8,107,"1128 4th St San Rafael, CA 94901","Larkspur, CA",3.8094600149476827
xIKuQKOm48db-IVIJw0KNw,Paris Baguette,3.8,108,"622 Laurel St San Carlos, CA 94070","San Carlos, CA",3.8093759259259254
pSVzNRoyaGZJ_hbm0T_tVg,Nameless Tea & Coffee,3.8,109,"981 Geneva Ave San Francisco, CA 94112","Brisbane, CA",3.809293318649045
O-_T7EhQ0IiCcWpyCqejwA,Ume Tea,3.8,110,"2475 San Ramon Valley Blvd Ste 4 San Ramon, CA 94583","Danville, CA",3.809212154294032
qwMylkN5V37vWHWvkwph0Q,Milli Cafe,3.8,111,"299 Broadway Millbrae, CA 94030","Burlingame, CA",3.809132395382395
GBk7pclBKYYxv5zGNcPkZA,The Nectary,3.8,114,"7300 Healdsburg Ave Ste A Sebastopol, CA 95472","Sebastopol, CA",3.8089011954992964
VcLKG1-2WsXnSsi9RAZ2zg,Dutch Bros Coffee,3.8,116,"4672 Clayton Rd. Concord, CA 94521","Clayton, CA",3.8087534578146607
eAnXm_BjTnBOSri_snlUIw,Yummy House,3.8,119,"2300 El Portal Dr Unit F San Pablo, CA 94806","San Pablo, CA",3.808540823211876
3-Obz9mbglhti016pSdh1g,Mill Valley Swirl,3.8,132,"417 Miller Ave Mill Valley, CA 94941","Mill Valley, CA",3.807727411477411
XhDp7ESw3gR3WC2O9PKk-g,Peet's Coffee,3.8,134,"63 Moraga Way Orinda, CA 94563","Orinda, CA",3.8076158243080624
Y8nvMt-Tvd6dlgzPK74eDA,Tasty Point,3.8,134,"2412 Santa Clara Ave Alameda, CA 94501","Alameda, CA",3.8076158243080624
SrLXCZbWAsxibo8bWrAG0g,Coupa Cafe - Colonnade,3.8,142,"4748 El Camino Real Los Altos, CA 94022","Los Altos, CA",3.8071999431171792
UM9-5SMACb5blvYoyqdq7Q,Happy Ramen And Sushi,3.8,143,"1907 San Pablo Ave Pinole, CA 94564","Hercules, CA",3.807151129943503
s5Z9hFdo7ESPi3mx_wY3fA,Peet's Coffee,3.8,147,"798-1 Blossom Hill Rd Los Gatos, CA 95032","Los Gatos, CA",3.8069623212321235
tfpjSGM7Txy1p1rkzCStEA,ONCE Tea,3.8,148,"1081 B St Hayward, CA 94541","Hayward, CA",3.806916666666667
-DNTZttmqxslLczRvVV86Q,Yomie's Rice X Yogurt,3.8,150,"105 Park Blvd Millbrae, CA 94030","Millbrae, CA",3.8068271305285872
sLYsHKIEKW6hIRQdm-soMA,Konditorei,3.8,157,"3130 Alpine Rd Ste 284 Portola Valley, CA 94028","Woodside, CA",3.8065312177502584
8eeKugppzc5B59m8bSgJYA,Capital One Café,3.8,160,"2855 Stevens Creek Blvd Ste 1155 Santa Clara, CA 95050","Santa Clara, CA",3.80641210739615
WZS0l7LIfTo5iQMQAxQZkw,Marvel Cake,3.8,165,"250 University Ave Ste 107 Palo Alto, CA 94301","East Palo Alto, CA",3.8062229596853494
oVaIYv6_M5_4i7dOPOpW9A,ICICLES,3.8,165,"7210 Camino Arroyo Ste 105 Gilroy, CA 95020","Gilroy, CA",3.8062229596853494
SuCg3PrDIgPVURUEl_x39Q,Fat Straw Cafe,3.8,168,"980 Murrieta Blvd Livermore, CA 94550","Livermore, CA",3.806114734299517
zMzgYYr5UMIZ2_5NvTmmXA,Barking Dog Roasters,3.8,170,"981 Bdwy Sonoma, CA 95476","Sonoma, CA",3.8060446513849095
ugcW5x4BDk26e2igSZQulw,FairFix Cafe,3.8,170,"33 Broadway Blvd Fairfax, CA 94930","Fairfax, CA",3.8060446513849095
erjlLTViggaTmc-5_A8V4Q,Nomi Tea,3.8,172,"1475 Solano Ave Albany, CA 94706","Albany, CA",3.805976156751653
IaxYAx9dCESpC_bHuSbU3g,R&B Tea,3.8,174,"37120 Fremont Blvd Unit I Fremont, CA 94536","Fremont, CA",3.805909197012138
D13RENncYTUwS0aX4EjBwg,Journey Coffee,3.8,180,"5350 One Lake Dr Fairfield, CA 94533","Suisun City, CA",3.8057170280036137
rUFQ1h_gX8DURcKv6FqjGg,Brew & Banh Mi Cafe,3.8,188,"367 Cypress Dr Milpitas, CA 95035","Milpitas, CA",3.805479437229437
0X-Fp0JVlGI17QMv82xD0Q,Digby's Premium Donuts,3.8,189,"429 Market Pl San Ramon, CA 94583","San Ramon, CA",3.8054511197243754
gksEiQgvpBSSFjOH2t8Shw,Paris Baguette,3.8,190,"5951 Lone Tree Way Ste 200 Brentwood, CA 94513","Antioch, CA",3.8054230934018856
zPJccSO2TDWFxVZNRzKNKw,Posh Bagel,3.8,216,"1420 Contra Costa Blvd Pleasant Hill, CA 94523","Pleasant Hill, CA",3.804783635676493
EmRXglmqfZaJRz1m0oc3Dg,Grateful Bagel,3.8,218,"300 S Main St Sebastopol, CA 95472","Sebastopol, CA",3.80474063670412
cOEChlUFM3SZGSz7fKs0lw,Sausalito Equator,3.8,228,"1201 Bridgeway Sausalito, CA 94965","Belvedere, CA",3.8045367383512545
bDfkf6w6vsh-Eo4j1q3Pgw,Johnny Doughnuts,3.8,228,"2257 Larkspur Landing Cir Bldg 3 Larkspur, CA 94939","Corte Madera, CA",3.8045367383512545
1teVu6wn1Isr8OfHl24M6Q,Pressed Juicery,3.8,236,"1179A Locust St Walnut Creek, CA 94596","Walnut Creek, CA",3.8043858281358283
ZEQ-EAOdnHf9FCHXMpqrvw,Hello Kitty Cafe,3.8,253,"2855 Stevens Creek Blvd Santa Clara, CA 95050","Santa Clara, CA",3.8040962783171524
g5vh7zUpb8XCRcdWo77TVg,85°C Bakery Cafe-Concord,3.8,260,"1679-1691 Willow Pass Rd Concord, CA 94520","Concord, CA",3.8039878701953374
psdxoXeHpmjduLrc7bUGcw,Ume Tea,3.8,265,"421 California Ave Palo Alto, CA 94306","East Palo Alto, CA",3.803913883735312
qqukCklOBnQd1et99gJZtg,SAGA Kitchen,3.8,272,"1707 Lincoln Ave Alameda, CA 94501","Alameda, CA",3.8038147980711265
5cZEWEbqu4t5JLDgxhXUJg,Manresa Bread,3.8,277,"271 State St Los Altos, CA 94022","Los Altos, CA",3.8037470396684423
MuEss8gB9epQtEb-5rYglw,From the Hearth Kitchen & Pie Shop,3.8,286,"1292 College View Dr Redding, CA 96003","Helena, CA",3.803630952380952
t4s7LGblmhygqyVE7khSHQ,Cafe Bliss,3.8,289,"2039 Ralston Ave Belmont, CA 94002","Belmont, CA",3.8035938387279953
eFrxtlO_-t-4dpGDtp_RbA,Plantation Coffee Roastery,3.8,292,"784 Laurel St San Carlos, CA 94070","Belmont, CA",3.8035574761101736
LK6lAse_0OGJFbpgJwNT5A,Coffee Bazaar,3.8,308,"14045 Armstrong Woods Rd Guerneville, CA 95446","Sebastopol, CA",3.803375333333333
UNGY3uuH8QcdU6KqUAeOKg,New Leaf Community Markets - Half Moon Bay,3.8,309,"150 San Mateo Rd Half Moon Bay, CA 94019","Half Moon Bay, CA",3.80336456671983
Y3kud7rdJayknEtpMDONBw,Lisa's Tea Treasures,3.8,311,"167 Main St Los Altos, CA 94022","Los Altos, CA",3.80334323824617
xaOiza3y_P7NxkvYkLi2fQ,Menya Shono,3.8,315,"908 4th St San Rafael, CA 94901","Ross, CA",3.8033013823682835
oOqFOKQQovc747Ikp4caQQ,Sharetea,3.8,322,"699 Lewelling Blvd Ste 264 San Leandro, CA 94579","San Leandro, CA",3.8032306023481364
1xCh-ru7ILYC8imYyjnZxg,The Crepe Stop,3.8,326,"852 Laurel St San Carlos, CA 94070","San Carlos, CA",3.803191502773575
C05gvFycHJYY1odX-sbKIA,TeaLeaf,3.8,336,"1275 1st St Gilroy, CA 95020","Gilroy, CA",3.8030977728830146
fT9NKLlKMuKwvZPeXTdj5w,City Chopsticks,3.8,374,"127 N McDowell Blvd Petaluma, CA 94954","Petaluma, CA",3.802786767943637
hy0ODkEHAYTgaVIU68wMcg,Seven Suns Coffee & Cafe,3.8,415,"1011 S Mount Shasta Blvd Mount Shasta, CA 96067","Helena, CA",3.802514402065951
LBKHga7_i8Y469-g9Y1CHw,Half Day Cafe,3.8,426,"848 College Ave Kentfield, CA 94904","Ross, CA",3.802450154858691
sLBRpW-ED3I8Pw9TixywmQ,Icicles,3.8,436,"39055 Cedar Blvd Ste 118 Newark, CA 94560","Newark, CA",3.8023945327279605
2bWpoDIoGynNxK8tJAw8gg,Cafe Brio,3.8,439,"791 G St Arcata, CA 95521","Helena, CA",3.8023783352123255
CYQQvzRQbqFLa69XiC9GTw,Willy's Bagels & Blends,3.8,454,"1155 2nd St Ste D Brentwood, CA 94513","Oakley, CA",3.802300527081061
3RnQR-RAqAbQvo3--Fr7GA,Manresa Bread,3.8,509,"195 E Campbell Ave Campbell, CA 95008","Campbell, CA",3.8020541220382986
B1ZOWj_Eg8trS5WcDUZjow,Malibu Farm,3.8,566,"9 Main St Tiburon, CA 94920","Belvedere, CA",3.8018488898626934
I1ayNBZjC0ixju_IVprKrQ,Boba Guys,3.8,609,"855 El Camino Real Ste 120 Palo Alto, CA 94301","Atherton, CA",3.8017193018201576
DWFE92L-OkD-uNeTpdTbdA,Teaspoon San Mateo,3.8,659,"128 E 3rd Ave San Mateo, CA 94401","San Mateo, CA",3.8015897387591058
anyi2XunXz-P-t7zMeWqlQ,CAFFE:iN,3.8,672,"1788 Decoto Rd Union City, CA 94587","Union City, CA",3.801559189455531
tc-0kxFG8ByUKl6Y-nfYaA,Boba Guys - San Ramon,3.8,721,"6000 Bollinger Canyon Rd Ste 1217 San Ramon, CA 94583","Danville, CA",3.8014538823799677
FXQzGUpOZACdLo4CdjzlZQ,Yumi Yogurt,3.8,859,"3955 S El Camino Real San Mateo, CA 94403","Belmont, CA",3.80122153059255
rDJhKZ_jKA9yPm0MWFFvJQ,BiBi Bakery & Cafe - San Jose,3.8,956,"441 Saratoga Ave San Jose, CA 95129","Campbell, CA",3.801098169356238
OZYI_YlJECcHEqKqrOvKCA,Con Azucar Cafe,3.7,13,"7435 Monterey Rd Gilroy, CA 95020","Gilroy, CA",3.785988095238095
FKbXcUOEWwzHZMvFIl_bxw,Sweets On Second,3.7,13,"619 W 2nd St Antioch, CA 94509","Antioch, CA",3.785988095238095
0rIqlz9xlRCVKQyQWNW-hQ,Petaluma Village Cafe,3.5,4,"2200 Petaluma Blvd N Ste 801 Petaluma, CA 94952","Petaluma, CA",3.782916666666667
4uOp1hHEzWpKcJnZVafN6g,UMe Tea,3.7,17,"1704 Oakland Rd Ste 300 San Jose, CA 95131","Milpitas, CA",3.7699903100775196
mzayFGiThdDrbqjylI8Iqg,Chevron,3.7,27,"3411 Blume Dr Richmond, CA 94806","Hercules, CA",3.7477711640211644
xePIgZ2Ca-TJoeulkGKQzw,Starbucks,3.7,31,"101 Oyster Point Blvd Ste 108 South San Francisco, CA 94080","Brisbane, CA",3.7423884976525823
GfHiy2Vd-1f6gEsdkS9KWw,Rosemary's Cafe,3.3,3,"601 Marina Vista Ave Martinez, CA 94553","Martinez, CA",3.7406388888888884
jqgqNFDEU8E2Jf2mbE9r2A,Sunshine HK Cafe Express,3.6,10,"635 Laurel Street San Carlos, CA 94070","Belmont, CA",3.7348132183908045
ZQE512IN30bXIhslbtOoiw,Boba Me,3.7,47,"1342 Park St Alameda, CA 94501","Alameda, CA",3.7292192556634305
g55zqgSrZWGEJtAk3A2y5Q,Jamba,3.7,48,"804-A Southampton Rd Benicia, CA 94510","Benicia, CA",3.7286626984126987
l_uj9GlLrUx87rF1qACuYg,Cafe 86,3.7,49,"11 St Francis Square Daly City, CA 94015","Colma, CA",3.7281269470404985
jZj4BqMjON4h40j6VF6afQ,Le Marais Bakery,3.7,58,"2201 Larkspur Landing Cir Larkspur, CA 94939","Corte Madera, CA",3.724076666666667
2jCxyYuVs4YWl078RXQWyg,Vitality Bowls,3.7,61,"765 E Blithedale Ave Mill Valley, CA 94941","Mill Valley, CA",3.7229739185750637
_H0mM4NR1lhEiUQpHdP2GA,Quickly,3.7,64,"8 E Washington St Petaluma, CA 94952","Petaluma, CA",3.7219677615571776
eP4PSbb2gljnLv7wpzsqZg,Happy Lemon,3.7,65,"2440 Sand Creek Rd Brentwood, CA 94513","Antioch, CA",3.721651678657074
FvQojYtKCsFktLunHdGxFA,Queens Pizza and Paninis,3.7,71,"16965 Monterey Rd Ste 106D Morgan Hill, CA 95037","Morgan Hill, CA",3.7199310154525382
BIE-Xc_KTnWK-h3C_0v_eQ,Starbucks,3.7,74,"820 Southampton Rd Benicia, CA 94510","Benicia, CA",3.71916932059448
ngklRdd8LIlTynim4a3k5w,Richards' Goat Tavern & Tea Room,3.7,77,"401 I St Arcata, CA 95521","Helena, CA",3.718463701431493
d1c0qN0sOSgCRg9BLOHpWw,Sula,3.7,81,"602 Murray Cir Sausalito, CA 94965","Belvedere, CA",3.7175999025341127
OTcyDDK93GcZEgi1H8svaw,H Mart,3.7,85,"7884 Dublin Blvd Dublin, CA 94568","Dublin, CA",3.7168133147113593
BCLQaojx94eypy-mik6iww,Circle K,3.0,2,"1396 Healdsburg Ave Healdsburg, CA 95448","Healdsburg, CA",3.7161217948717944
eR11k9VJhllIcTH6NYermg,Sonoma County Juice,3.0,2,"1280 Healdsburg Ave Ste 202 Healdsburg, CA 95448","Healdsburg, CA",3.7161217948717944
0SnAIXlRN1oCmjUnv85fTQ,Starbucks,3.0,2,"1893 Eureka Way Redding, CA 96001","Helena, CA",3.7161217948717944
1pF2wH7_15jh-DRz1WSYYg,Dive Bar,3.0,2,"18709 Arnold Dr Sonoma, CA 95476","Sonoma, CA",3.7161217948717944
b0mpVEYVdnKdIzgclumdwQ,Mill Valley Coffee Shop,3.7,110,"4 Locust Ave Mill Valley, CA 94941","Sausalito, CA",3.7131422852983986
C8OylBvChqERjGt_xOn1yg,Tram Cream Coffee,3.7,115,"35284 Newark Blvd Newark, CA 94560","Fremont, CA",3.7125923988842398
grh2DfSgH0ONh36PWu4h0w,Suzette,3.7,123,"633 Bridgeway Sausalito, CA 94965","Belvedere, CA",3.7118022875816994
AThFIEJ5Qxqf_WYwxo1N2A,Johnny Doughnuts,3.7,130,"1200 4th St Santa Rosa, CA 95404","Santa Rosa, CA",3.711188042131351
-tJhyrHVON1kxNeCaK1RLw,Buena's Organic Soft Serve,3.7,134,"1215 Burlingame Ave Burlingame, CA 94010","Burlingame, CA",3.7108649217809866
3RAIBV2lqcRlDZ9lQMrxyA,Sweet Honey Dessert,3.7,159,"1066 Foster City Blvd Foster City, CA 94404","Foster City, CA",3.709203618756372
hOPFkXxQNWOl0oaaalVa7A,Mana Bowls,3.7,163,"1930 Sir Francis Drake Blvd Fairfax, CA 94930","Fairfax, CA",3.7089838308457717
SfynCDUEPccLVKoBC4VMgA,Peet's Coffee,3.7,196,"5411 Lone Tree Way Ste L130 Brentwood, CA 94513","Antioch, CA",3.707505195344971
uDIad7WbsKcyygJH1-71eg,The Annex,3.7,200,"10387 San Pablo Ave El Cerrito, CA 94530","El Cerrito, CA",3.7073583944580277
Ov36zrUsi83q6KnF8RxbTg,My Friend Joe,3.7,203,"1810 Mendocino Ave Santa Rosa, CA 95401","Santa Rosa, CA",3.7072520080321287
tYL-w6bsTOK5vQ-O4n-l-A,Cafe Society,3.7,204,"522 Main St Half Moon Bay, CA 94019","Half Moon Bay, CA",3.7072172262190253
VbVC4omAR1FVhWS7oVHiPQ,Hong Kong Snack House,3.7,209,"3288 Pierce St Ste A111 Pacific East Mall Richmond, CA 94804","Albany, CA",3.7070482045277133
nad6cAVdL-M6gfoAbRy4sg,Tea Spot,3.7,235,"3860 Balfour Rd Ste A Brentwood, CA 94513","Antioch, CA",3.706283054975644
zVROhyVPlt0Yl4iMtuzwEQ,Tea World,3.7,241,"90 Eureka Sq Ste E Pacifica, CA 94044","Pacifica, CA",3.706129497623897
tpwI4FFJKca_49EZclArsw,Sharetea,3.7,251,"3700 San Pablo Ave Ste 2 Hercules, CA 94547","Hercules, CA",3.7058895955642535
zihcNcXX7hqcbF-WawxHhA,Philz Coffee,3.7,255,"403 Corte Madera Town Ctr Corte Madera, CA 94925","Corte Madera, CA",3.705798811817598
jcqcx0cQ8cA3lT2JM8_m8g,Hookt doughnuts,3.6,14,"South San Francisco, CA 94080","Brisbane, CA",3.705664414414414
fZz4TKKdBblNTZE8u0jNEQ,Tala Coffee & Tea,3.7,286,"10734 San Pablo Ave El Cerrito, CA 94530","El Cerrito, CA",3.7051800057372346
j6wsSbCeAX8T4heav9tPfQ,Paris Baguette,3.7,291,"35 Crescent Dr A Pleasant Hill, CA 94523","Concord, CA",3.7050923575860124
p-U6iSfhGzMAd6cMh_rT9g,Feng Cha - Milpitas,3.7,302,"489 E Calaveras Blvd Milpitas Town Center Milpitas, CA 95035","Milpitas, CA",3.7049095976073954
MbsycxGV9Aga2vrAKGSmcA,Blue Bottle Coffee - San Mateo,3.7,316,"3081 S Delaware St San Mateo, CA 94403","Foster City, CA",3.704695137805512
kn0YD8-nLewKtLPsuzpbqw,Lady M Cake Boutique,3.7,317,"4598 El Camino Real Los Altos, CA 94022","Atherton, CA",3.7046805339554174
nLkVgsxecsI78-22SvNkzw,Rabbit Rabbit Cream,3.7,340,"78 Stanford Shopping Ctr Palo Alto, CA 94304","Atherton, CA",3.704368045476536
h3RrwhB58GyMJ1gJIROo1A,Cafenated Coffee Company,3.7,402,"2085 Vine St Berkeley, CA 94709","El Cerrito, CA",3.7037018245182454
oqQFjeN92F_tDLeNLwVT8w,Bobaville,3.7,510,"346 Gellert Blvd Daly City, CA 94015","Colma, CA",3.702924765144153
LqVyY7HT_ZECn-8dijn6JA,RH Rooftop Restaurant at RH Palo Alto,3.7,603,"180 El Camino Real Bldg B Palo Alto, CA 94304","Woodside, CA",3.702477023319616
SAsBy_ad08-kLX4qHCMP6A,Sul & Beans,3.7,651,"19540 Vallco Pkwy Ste 160 Cupertino, CA 95014","Cupertino, CA",3.702295639460972
ZwbM89DqSRvTHo8PaEbm1g,The Original Red Onion,3.7,681,"2870 Pinole Valley Rd Pinole, CA 94564","Hercules, CA",3.7021951738390477
TQe6auub8fcI4nEidgYKYA,Milk Tea Lab,3.7,698,"1972 Contra Costa Blvd Pleasant Hill, CA 94523","Concord, CA",3.702142052194543
QA7P5K8U5X_c0wPy2jQFOw,Caffe La Scala,3.7,842,"1655 N Main St Ste 110 Walnut Creek, CA 94596","Walnut Creek, CA",3.7017776629257733
ZNRp4U5YY8NUpVvdYWUxgg,Lappert's Ice Cream,3.7,1042,"689 Bridgeway Sausalito, CA 94965","Belvedere, CA",3.7014379280140153
SL6s1EjXcivfQFvOI9RluQ,Milkcow,3.7,1162,"5625 Auto Mall Pkwy Fremont, CA 94538","Fremont, CA",3.701290005715103
kbfBO2yXX3I20Fh8ZYJZXA,Cafe Venetia,3.7,1212,"419 University Ave Palo Alto, CA 94301","East Palo Alto, CA",3.701236984518428
DrHirT-N27yQhnxjEcjx_A,Arisa Dessert,3.4,5,"4233 Rosewood Dr Pleasanton, CA 94588","Pleasanton, CA",3.7005043859649125
NpwoFTDCuDPRX36pSMbCtw,Kendra’s Cup,3.4,5,"2540 E St Concord, CA 94520","Concord, CA",3.7005043859649125
5QbGMQ96Mr0PGFTgOpQm5A,TOJO Coffee Tea House,3.6,16,"980 South Winchester Blvd Ste 20 San Jose, CA 95128","Campbell, CA",3.6953556910569105
qjwyY3P0m7LJ0YReM8rZVg,Bay Area Coffee,3.3,4,"4201 Industrial Way Benicia, CA 94510","Benicia, CA",3.688799019607843
RNUJOugx4d4nU1NpbZhSlQ,7-Eleven,3.3,4,"150 Bolinas Rd Fairfax, CA 94930","Fairfax, CA",3.688799019607843
ZNiBjc0vc4dmyNnsnNXMfg,Book Passage Cafe and Wine Bar,3.6,25,"51 Tamal Vista Blvd Corte Madera, CA 94925","Corte Madera, CA",3.6662641242937855
ajzYQ_CTseM1ZTn81iiYfw,Wellness Cafeteria - Kaiser Permanente,2.0,1,"200 Muir Rd Martinez, CA 94553","Martinez, CA",3.6645075757575754
39nmd0nObab1cl4z-_Ip0w,The Matcha Corner,2.0,1,"19998 Homestead Rd Cupertino, CA 95014","Cupertino, CA",3.6645075757575754
PiVe8mQPx-c15KWc4jQUEg,7-Eleven,3.6,26,"295 W Main Ave Morgan Hill, CA 95037","Morgan Hill, CA",3.664091530054645
UO--7BFQHTlGg8XHGy33MA,Philz Coffee,3.6,28,"250 Cochrane Plz Ste 100 Morgan Hill, CA 95037","Gilroy, CA",3.6601474358974357
jd3iXK_NVG84otcZDogXLg,San Mateo Food Mall,3.5,12,"66 21st Ave San Mateo, CA 94403","Foster City, CA",3.6457449494949494
LQQdXJNeXdVs2fYPzbgihg,Dutch Bros Coffee,3.6,47,"3280 Hillcrest Ave Antioch, CA 94531","Antioch, CA",3.6379571197411003
o-qh5ATaYm3JveeRg9SRXw,Starbucks,3.6,52,"1080 Monroe St Albany, CA 94706","Albany, CA",3.63459808259587
9cU3_XpY8yw4AUIGCCzmeQ,Starbucks,3.6,53,"780 Alma Ln Foster City, CA 94404","Foster City, CA",3.633996376811594
FwpekEYtAO1OCl3s44sB_Q,Bobafinitea,3.6,58,"4233 Rosewood Dr Ste 9 Pleasanton, CA 94588","Pleasanton, CA",3.6312766666666665
d55uV2M5kOCNEzBLCQmI_g,Peet's Coffee,3.6,61,"1 Blackfield Dr Ste A Tiburon, CA 94920","Belvedere, CA",3.629844147582697
NooAKRVod8ZcS3Ka3w-8Mg,Savor Vietnamese Cuisine,3.6,63,"8970 Brooks Rd S Windsor, CA 95492","Healdsburg, CA",3.62895987654321
EXMYNhI4WVAKy769tZ9K2Q,Teaspoon,3.6,69,"4640 Tassajara Rd Ste A Dublin, CA 94568","Dublin, CA",3.6265958049886624
2JQGziyoAsAK8L0rSBr0Xg,Sonoma Valley Bagel,3.6,74,"1451 Southwest Blvd Ste 107 Rohnert Park, CA 94928","Rohnert Park, CA",3.6249018046709134
DdIgx4k88JiTG82XCN6Olg,Peet's Coffee,3.6,82,"351 S McDowell Blvd Petaluma, CA 94954","Petaluma, CA",3.622598747591522
PUAmxOQ6Dx9-q_mdO6sGdg,Blue Bottle Coffee - Old Town Center,3.6,83,"29 University Ave Los Gatos, CA 95030","Los Gatos, CA",3.6223404761904763
bUwzZWMQ_BplJ5UddfveEg,Peet's Coffee,3.6,90,"2500 Mendocino Ave Santa Rosa, CA 95403","Santa Rosa, CA",3.6206856261022926
Snxo7xNwlaUSd8sBnELDJA,Upside,3.0,3,"215 Shoreline Hwy Mill Valley, CA 94941","Mill Valley, CA",3.6206388888888887
NAr_Qim9yDujsunxTEDy7g,DalDal,3.6,93,"1926 Contra Costa Blvd Pleasant Hill, CA 94523","Pleasant Hill, CA",3.6200491452991455
kRDktWtV9CobF9NP6EChWA,Treats Juices & Smoothies,3.6,100,"4666 Clayton Rd Concord, CA 94521","Clayton, CA",3.618706140350877
pIFKe0O_ryhckJN3ZOuQcg,Jamba,3.6,103,"2794 Pinole Valley Rd Pinole, CA 94564","Hercules, CA",3.6181841085271316
VIBZdUVLWFs4d9txf3aFfw,Peet's Coffee,3.6,116,"7764 Old Redwood Hwy Cotati, CA 94931","Rohnert Park, CA",3.616222337482711
y3XZJRfSOoKKj8Y-cZXcFQ,Fro-Yo Delite Morgan Hill,3.6,118,"406 Tennant Station Morgan Hill, CA 95037","Morgan Hill, CA",3.6159574829931973
5pftpGneCS7Y946JW_Aw0Q,Starbucks,3.3,6,"477 W Napa St Sonoma, CA 95476","Sonoma, CA",3.6147420634920633
XLZ2QbO3MkS0N7PJ6PFqCA,TOCOTEA,3.6,131,"32360 Dyer St Union City, CA 94587","Union City, CA",3.6144265067650676
